3670016,61
3670528,2
3671040,2
3671552,4
3672064,1
3673088,1
3673600,1
3674112,1
3675136,1
3675648,1
3676672,1
3677184,1
3678208,29
3679232,1
3679744,1
3681280,1
3682816,3
3683328,1
3686400,33
3689472,1
3691520,1
3694592,18
3701248,1
3702784,29
3710976,29
3717120,1
3719168,22
3727360,23
3734016,1
3735552,27
3743744,28
3749888,1
3751936,17
3759616,1
3760128,22
3767808,1
3768320,27
3776512,32
3784704,19
3792896,22
3798528,1
3801088,22
3809280,21
3817472,22
3817984,1
3818496,1
3825664,27
3833856,27
3842048,24
3848704,1
3850240,18
3858432,27
3860480,1
3860992,1
3866624,30
3870720,6
3874816,16
3877888,1
3883008,11
3886080,1
3888640,1
3891200,25
3892224,1
3895296,1
3898368,1
3899392,23
3899904,2
3907584,24
3911168,1
3911680,1
3915776,7
3916288,1
3920384,1
3923968,16
3924480,1
3929088,1
3932160,32
3940352,14
3948544,7
3956736,26
3964928,11
3973120,19
3981312,24
3989504,22
3997696,20
4005888,17
4014080,16
4022272,16
4030464,13
4038656,25
4046848,19
4055040,15
4063232,24
4071424,25
4079616,17
4087808,15
4096000,23
4104192,23
4112384,14
4120576,22
4128768,17
4130816,1
4136960,20
4145152,15
4153344,16
4161536,20
4169728,22
4172288,1
4177920,13
4186112,20
4187136,1
4187648,1
4188160,1
4190208,11
4194304,54
4195328,1
4197888,1
4198912,1
4199424,1
4202496,19
4209664,1
4210176,1
4210688,13
4211200,1
4214784,1
4215808,1
4217856,1
4218880,19
4227072,17
4235264,20
4243456,25
4251648,18
4259840,18
4268032,26
4276224,16
4284416,22
4292608,25
4300800,20
4308992,26
4317184,23
4325376,29
4333568,18
4341760,18
4349952,19
4358144,15
4366336,21
4374528,19
4377600,1
4382720,27
4390912,18
4399104,20
4407296,25
4415488,21
4423680,13
4431872,27
4440064,16
4448256,19
4456448,21
4464640,21
4472832,16
4481024,29
4489216,17
4497408,28
4505600,23
4513792,12
4518400,1
4521984,30
4530176,28
4535296,1
4538368,19
4546560,21
4554752,24
4562944,30
4571136,27
4579328,26
4587520,27
4595712,22
4603904,29
4612096,32
4620288,23
4628480,22
4636672,21
4644864,23
4646400,1
4653056,22
4661248,21
4669440,23
4677632,23
4685824,31
4694016,15
4700160,1
4701184,1
4702208,23
4706816,1
4707328,1
4707840,1
4708864,1
4710400,16
4712960,1
4713472,1
4713984,5
4718592,67
4719104,1
4719616,4
4721152,1
4721664,2
4722176,2
4722688,1
4724224,1
4726784,28
4730368,1
4734976,20
4743168,23
4746240,1
4751360,28
4758528,1
4759552,16
4767744,16
4774400,1
4775936,21
4784128,25
4791808,1
4792320,18
4800512,17
4808704,20
4816896,17
4825088,21
4833280,18
4841472,21
4849664,20
4857856,16
4866048,13
4874240,26
4882432,20
4890624,21
4898816,22
4907008,27
4915200,23
4923392,26
4931584,16
4939776,14
4947968,21
4956160,15
4964352,28
4972544,15
4980736,22
4988928,19
4997120,22
5005312,22
5013504,15
5021696,29
5029888,13
5038080,23
5046272,21
5054464,24
5057536,1
5062656,22
5070848,26
5079040,19
5087232,28
5095424,25
5103616,16
5111808,11
5120000,20
5128192,29
5136384,21
5144576,31
5152768,21
5160960,29
5166080,1
5169152,19
5177344,19
5184512,1
5185536,18
5190144,1
5193728,16
5201920,22
5209600,1
5210112,20
5218304,20
5226496,20
5227008,1
5234176,1
5234688,18
5235200,1
5237760,7
5242880,58
5244416,2
5244928,1
5245440,1
5247488,1
5251072,16
5251584,1
5256704,1
5259264,26
5262848,1
5267456,19
5274112,1
5275648,14
5283840,22
5292032,19
5300224,24
5308416,22
5316608,23
5319168,1
5324800,20
5332992,22
5341184,27
5349376,24
5357568,16
5365760,21
5373952,17
5382144,13
5390336,15
5398528,12
5406720,21
5414912,16
5423104,21
5431296,24
5439488,12
5447680,28
5455872,20
5464064,15
5472256,12
5480448,15
5488640,19
5496832,26
5505024,27
5513216,21
5521408,21
5529600,17
5537792,27
5545984,36
5554176,12
5562368,21
5570560,25
5578752,23
5586944,17
5595136,21
5603328,19
5611520,20
5619712,20
5627904,16
5636096,20
5644288,22
5652480,15
5660672,24
5668864,22
5677056,20
5685248,29
5687296,1
5693440,21
5701632,18
5709824,25
5718016,21
5726208,21
5734400,31
5740032,1
5742592,34
5743104,1
5750784,18
5752832,1
5754368,1
5758976,25
5760000,1
5761536,11
5767168,64
5768192,1
5768704,1
5769728,2
5771776,1
5772288,1
5775360,28
5777920,1
5783552,20
5787648,1
5791744,27
5799936,14
5808128,17
5816320,26
5819392,1
5824512,31
5832704,18
5840896,26
5849088,30
5857280,26
5865472,24
5873664,25
5881856,30
5890048,32
5898240,25
5906432,21
5914624,27
5922816,21
5931008,24
5939200,14
5947392,34
5955584,19
5963776,19
5971968,25
5980160,19
5988352,25
5996544,29
6004736,15
6012928,20
6021120,18
6029312,16
6037504,27
6045696,15
6053888,16
6062080,18
6070272,16
6078464,27
6086656,22
6094848,23
6103040,23
6111232,17
6119424,17
6127616,28
6135808,21
6144000,22
6146048,1
6152192,22
6160384,28
6168576,30
6176768,19
6178304,1
6184960,29
6193152,20
6201344,21
6209536,15
6216704,1
6217728,22
6225920,17
6234112,15
6242304,23
6250496,19
6258688,31
6266880,21
6275072,21
6277632,1
6282240,1
6283264,16
6285312,2
6291456,45
6291968,1
6292992,1
6294016,1
6294528,1
6297088,1
6299648,22
6300160,1
6301184,2
6307840,29
6315520,1
6316032,20
6320640,1
6324224,21
6332416,20
6340608,22
6348800,21
6356992,20
6365184,23
6366208,1
6373376,21
6381568,21
6389760,23
6397952,25
6406144,21
6414336,21
6422528,22
6430720,18
6438912,26
6445056,1
6447104,22
6455296,26
6463488,18
6471680,25
6479872,21
6488064,22
6496256,17
6504448,25
6512640,25
6520832,14
6529024,31
6537216,29
6545408,21
6553600,18
6561792,16
6569984,27
6578176,27
6586368,22
6594560,21
6602752,25
6610944,20
6619136,15
6627328,22
6635520,22
6643712,22
6651904,20
6660096,26
6662656,1
6668288,24
6676480,17
6676992,1
6684672,26
6692864,22
6701056,17
6709248,20
6717440,19
6725632,18
6733824,29
6742016,23
6750208,23
6751232,1
6758400,27
6766592,28
6774784,24
6782976,20
6788096,1
6791168,25
6799360,27
6801408,1
6804480,1
6805504,1
6807552,29
6809088,6
6815744,63
6816768,1
6817280,1
6817792,2
6818816,2
6820352,1
6822400,1
6823936,28
6825472,1
6827008,1
6832128,25
6832640,1
6837760,1
6840320,26
6848512,18
6856704,27
6864896,21
6873088,28
6881280,27
6889472,17
6897664,28
6905856,21
6914048,32
6922240,34
6930432,27
6938624,21
6946816,27
6955008,23
6963200,35
6971392,32
6979584,33
6987776,16
6995968,24
7004160,26
7012352,28
7020544,24
7028736,30
7036928,35
7045120,25
7053312,32
7061504,26
7069696,37
7071744,1
7074304,1
7077888,25
7086080,26
7094272,29
7102464,24
7110656,33
7118848,29
7123968,1
7127040,22
7135232,25
7143424,23
7151616,20
7158784,1
7159808,27
7168000,30
7176192,21
7184384,36
7192576,30
7200768,30
7208960,20
7217152,29
7225344,24
7233536,31
7241728,24
7249920,20
7258112,29
7266304,31
7274496,35
7282688,22
7290880,36
7299072,40
7307264,33
7315456,34
7319552,1
7323648,18
7330304,1
7331840,26
7332864,10
7340032,184
7340544,1
7341056,1
7341568,1
7342592,1
7343104,1
7343616,1
7345664,1
7346176,1
7347712,2
7348224,27
7349760,1
7355392,1
7356416,23
7357952,2
7361536,1
7364608,23
7365632,1
7372800,26
7380992,33
7389184,28
7397376,25
7405568,32
7413760,26
7421952,26
7430144,33
7438336,41
7446528,32
7454720,31
7459840,1
7462912,23
7471104,30
7479296,23
7487488,30
7495680,28
7503872,35
7512064,22
7520256,28
7528448,28
7536640,28
7538176,1
7544832,28
7553024,23
7558656,1
7561216,24
7569408,25
7577600,37
7585792,26
7593984,22
7602176,34
7610368,25
7618560,25
7626752,25
7634944,28
7643136,33
7651328,29
7659520,35
7667712,21
7671808,1
7675904,30
7684096,20
7692288,35
7700480,34
7708672,24
7716864,28
7725056,37
7733248,38
7741440,35
7749632,36
7757824,28
7766016,40
7774208,41
7782400,39
7790592,36
7798784,24
7806976,36
7815168,47
7823360,45
7831552,49
7839744,51
7847936,37
7854592,2
7856128,66
7856640,5
7864320,770
7872512,49
7875584,1
7880704,48
7881216,1
7888896,46
7896064,1
7897088,46
7905280,55
7913472,51
7917568,1
7921664,53
7929856,48
7938048,66
7946240,60
7954432,51
7962624,66
7970816,73
7979008,68
7987200,62
7995392,54
8003584,62
8009728,1
8011776,50
8019968,57
8028160,50
8036352,50
8044544,45
8052736,44
8060928,37
8069120,31
8077312,27
8085504,31
8093696,24
8101888,28
8110080,29
8118272,27
8126464,12
8134656,26
8142848,31
8151040,35
8159232,34
8167424,40
8175616,36
8183808,46
8192000,28
8200192,43
8208384,54
8216576,48
8224768,48
8232960,52
8241152,64
8249344,61
8257536,66
8265728,67
8273920,56
8282112,62
8290304,60
8298496,64
8306688,64
8314880,56
8323072,67
8331264,58
8339456,62
8347648,83
8355840,88
8364032,40
8366592,1
8372224,65
8373248,1
8380416,62
8388608,3130
8389120,1
8391168,2
8395264,1
8396288,1
8396800,2
8404992,1
8413184,1
8421376,1
8429568,3
8437760,2
8478720,2
8487424,1
8495104,1
8503296,2
8511488,1
8519680,2
8527872,2
8552448,1
8577024,1
8585216,1
8593408,2
8601600,1
8609792,1
8626176,2
8634368,1
8642560,2
8654336,1
8658944,1
8667136,2
8679936,1
8683520,1
8687104,1
8691712,2
8699904,1
8708096,3
8724480,1
8740864,3
8749056,1
8757248,1
8773632,2
8790016,2
8798208,1
8806400,2
8822784,1
8835072,1
8839168,1
8847360,2
8849408,1
8855552,2
8856576,1
8861184,1
8871936,2
8880128,1
8886784,1
8888320,1
8896512,2
8899584,1
8901120,1
8902656,1
8904192,5
8912896,36
8915456,1
8916480,1
8918016,1
8918528,2
8921088,2
8924672,1
8930304,1
8935424,1
8936960,1
8937472,1
8945664,1
8953856,2
8962048,1
8970240,1
8978432,1
9003008,2
9011200,1
9019392,2
9035776,1
9052160,2
9060352,2
9076736,1
9084928,2
9101312,1
9109504,1
9117696,2
9134080,1
9150464,1
9158656,2
9175040,2
9183232,1
9191424,1
9199616,1
9207808,1
9216000,3
9224192,1
9232384,2
9240576,1
9248768,2
9256960,1
9273344,1
9281536,2
9306112,2
9311744,1
9322496,1
9338880,3
9347072,1
9363456,1
9379840,4
9388032,1
9396224,2
9404416,3
9412608,1
9414144,1
9417728,1
9419264,1
9427968,2
9428992,2
9437184,20
9438208,2
9444352,1
9445376,1
9447424,1
9447936,1
9451520,1
9453056,1
9453568,2
9461248,1
9463296,1
9486336,1
9486848,1
9494528,2
9502720,2
9510912,2
9519104,4
9535488,1
9538560,1
9543680,1
9551872,2
9560064,2
9584640,1
9592832,2
9609216,1
9617408,2
9625600,1
9633792,1
9641984,2
9666560,1
9682944,1
9691136,1
9699328,1
9748480,3
9756672,1
9764864,1
9773056,1
9781248,1
9789440,2
9797632,1
9805824,1
9846784,1
9863168,1
9879552,3
9885696,1
9898496,1
9901568,1
9911808,1
9912320,1
9928704,2
9936896,1
9937920,1
9940992,1
9945088,2
9946112,1
9946624,1
9951744,4
9953280,1
9961472,20
9962496,1
9970176,1
9972736,1
9975296,1
9977856,1
9980928,1
9986048,1
10002432,2
10010624,2
10018816,2
10043392,1
10067968,2
10125312,2
10133504,2
10141696,1
10149888,1
10190848,1
10207232,1
10215424,1
10223616,1
10240000,1
10248192,2
10256384,1
10264576,2
10313728,1
10321920,1
10330112,1
10338304,1
10346496,1
10376704,1
10379264,2
10387456,1
10420224,1
10427904,1
10428416,1
10436608,4
10461184,2
10465280,1
10466304,1
10466816,1
10469376,1
10469888,1
10471424,1
10474496,2
10475520,4
10477568,1
10485760,25
10486272,1
10487808,1
10493952,5
10498048,1
10500096,1
10502144,2
10510336,1
10551296,3
10567680,3
10599936,1
10616832,1
10625024,3
10633216,4
10641920,1
10665984,1
10682368,2
10690560,2
10698752,1
10739712,1
10757120,1
10764288,1
10819584,1
10821632,1
10838016,1
10846208,1
10854400,1
10878976,1
10903552,1
10914304,1
10919936,1
10928128,1
10937344,1
10939392,1
10944512,1
10945536,1
10985472,1
10988544,1
10993152,1
10993664,1
10999296,3
11001856,3
11010048,16
11011072,1
11018240,1
11018752,1
11020288,1
11055104,1
11083776,1
11100160,1
11116544,1
11124736,1
11130880,1
11132928,1
11141120,1
11149312,1
11157504,1
11165696,3
11173888,2
11182080,1
11223040,2
11255808,1
11264000,2
11272192,3
11280384,2
11313152,1
11316736,1
11337728,1
11345920,1
11354112,1
11378688,1
11386880,1
11395072,1
11403264,1
11460608,2
11468800,1
11476992,1
11495936,1
11509760,1
11518976,1
11523072,3
11526144,3
11534336,9
11536384,2
11550720,2
11556352,1
11557376,1
11567104,1
11616256,2
11632640,1
11640832,1
11657216,2
11657728,1
11673600,1
11681792,1
11689984,1
11714560,1
11722752,1
11740672,1
11747328,2
11780096,2
11804672,1
11845632,2
11862016,1
11878400,1
11902976,1
11919360,2
11943936,1
11960320,1
11968512,2
11976704,1
11993088,1
12009472,1
12025856,1
12045312,1
12046336,1
12050432,1
12058624,13
12062208,1
12062720,1
12063744,1
12067328,1
12071424,1
12075008,2
12091392,2
12099584,1
12107776,1
12132352,1
12148736,2
12156928,2
12165120,1
12173312,3
12206080,2
12214272,1
12222464,1
12247040,1
12255232,1
12263424,1
12271616,1
12279808,1
12296192,1
12304384,1
12312576,1
12337152,1
12353536,1
12361728,1
12369920,1
12386304,1
12410880,1
12435456,1
12492800,1
12509184,1
12525568,2
12533760,1
12537856,1
12541952,1
12550144,1
12555264,1
12558336,2
12558848,1
12560384,1
12566528,2
12574720,1
12582912,8
12588544,1
12591104,1
12593152,1
12598272,1
12601344,1
12601856,1
12607488,1
12615168,1
12615680,1
12623872,1
12632064,1
12640256,2
12648448,1
12656640,1
12664832,2
12681216,1
12689408,1
12697600,1
12730368,1
12754944,1
12763136,1
12787712,1
12795904,1
12804096,1
12812288,1
12820480,1
12835840,1
12836864,1
12849152,1
12853248,1
12869632,2
12877824,1
12886016,1
12902400,1
12967936,1
12976128,1
12992512,2
13000704,1
13008896,1
13028864,1
13074432,1
13087232,1
13090816,1
13091840,1
13094400,1
13107200,11
13123584,1
13132288,1
13164544,1
13172736,1
13187072,1
13197312,1
13241856,1
13262848,2
13295616,1
13303808,1
13320192,1
13328384,2
13344768,2
13352960,2
13361152,1
13385728,1
13393920,2
13410304,1
13426688,1
13431296,1
13434880,1
13451264,1
13467648,1
13475840,1
13484032,1
13516800,1
13533184,2
13541376,1
13549568,1
13557760,1
13565952,3
13582336,1
13593600,1
13602816,1
13603840,1
13615104,1
13618176,1
13631488,10
13632512,1
13635072,1
13638144,1
13639680,2
13642240,1
13651968,1
13664256,2
13680640,1
13689344,1
13721600,1
13729792,1
13737984,2
13754368,1
13762560,1
13770752,1
13828608,1
13844480,1
13860864,2
13869056,1
13877248,2
13885440,1
13910016,1
13950976,2
13975552,2
14016512,1
14041088,1
14057472,1
14065664,2
14075392,1
14082048,1
14090240,1
14098432,1
14123008,1
14131200,1
14133760,1
14139392,1
14141952,3
14147584,1
14154240,1
14155776,11
14164992,1
14183424,1
14188544,1
14229504,1
14245888,1
14256128,1
14262272,1
14327808,3
14336000,1
14344192,1
14352384,1
14368768,1
14376960,1
14417920,1
14434304,1
14475264,2
14499840,1
14532608,2
14548992,2
14565376,1
14581760,1
14598144,1
14606336,1
14624256,1
14632960,1
14636032,1
14638592,1
14648320,1
14651392,1
14658560,1
14663680,1
14665728,3
14680064,12
14682112,1
14704640,2
14726144,1
14729216,1
14786560,1
14802944,1
14819328,1
14827520,1
14835712,1
14843904,2
14852096,1
14860288,1
14893056,1
14909440,1
14917632,3
14925824,1
14942208,1
14950400,1
14966784,1
14991360,1
15002112,1
15024128,1
15026176,1
15065088,1
15089664,1
15147008,1
15155200,2
15158272,1
15171584,2
15184384,1
15187968,1
15204352,8
15205376,1
15205888,1
15208448,1
15212032,1
15212544,1
15220736,1
15228928,1
15236096,1
15237120,1
15242240,1
15249408,1
15253504,1
15310848,1
15319040,1
15351808,1
15368192,2
15376384,1
15392768,1
15433728,1
15441920,1
15491072,1
15523840,1
15540224,1
15572992,1
15613952,3
15622144,2
15630336,1
15638528,1
15646720,1
15663104,1
15679488,1
15686656,1
15687680,1
15695872,1
15696896,1
15699456,1
15701504,1
15712256,2
15728640,14
15729664,1
15745024,1
15753216,1
15761408,1
15785984,1
15794176,1
15805952,1
15818752,2
15826944,2
15843328,2
15876096,1
15892480,2
15900672,1
15908864,1
15933440,1
15949824,2
16015360,1
16023552,1
16039936,1
16073216,1
16097280,1
16105472,1
16146432,1
16154624,1
16171008,1
16195584,2
16211968,1
16221696,1
16227328,1
16228352,1
16252928,17
16254464,1
16256000,1
16259584,1
16261120,1
16271360,1
16272896,1
16318464,1
16326656,1
16330752,1
16343040,1
16351232,2
16375808,1
16384000,1
16392192,1
16408576,1
16416768,1
16424960,1
16449536,1
16457728,1
16482304,1
16531456,2
16547840,1
16588800,1
16637952,1
16646144,2
16654336,1
16670720,1
16678912,1
16687104,1
16703488,2
16719872,1
16728064,1
16744448,1
16752640,2
16777216,48
16778240,1
16779264,1
16807424,1
16826368,1
